#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2331.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,318.344125,401.401681,351.065648
EQ_2016-05-05_2338.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,305.499604,402.791029,370.750508
EQ_2016-05-05_2346.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,293.684370,404.136158,388.472552
EQ_2016-05-05_2353.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,280.410681,405.525145,409.263493
EQ_2016-05-05_2360.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,267.693583,406.887128,429.015591
EQ_2016-05-05_2368.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,253.889259,408.275714,451.061787
EQ_2016-05-05_2375.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,242.032350,409.596353,469.206378
EQ_2016-05-05_2382.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,229.459716,410.932676,488.866914
EQ_2016-05-05_2390.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,215.587652,412.298957,511.225377
EQ_2016-05-05_2397.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,202.448334,413.636634,532.131561
EQ_2016-05-05_2404.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,190.024074,414.948922,551.617267
EQ_2016-05-05_2412.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,177.516358,416.257628,571.304879
EQ_2016-05-05_2419.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,164.694976,417.568245,591.657943
EQ_2016-05-05_2426.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,151.246258,418.887549,613.308146
EQ_2016-05-05_2434.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,138.717384,420.178749,633.109569
EQ_2016-05-05_2441.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,126.319756,421.460693,652.663419
EQ_2016-05-05_2449.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,112.702885,422.763860,674.702171
EQ_2016-05-05_2456.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,100.781700,424.020269,693.321640
EQ_2016-05-05_2463.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,87.221906,425.305601,715.265790
EQ_2016-05-05_2471.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,74.724766,426.553799,735.072905
EQ_2016-05-05_2478.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,61.389498,427.806137,756.578612
EQ_2016-05-05_2485.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,48.748726,429.013665,776.692449
EQ_2016-05-05_2493.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,35.853465,430.179171,797.325628
EQ_2016-05-05_2500.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,23.802781,431.208581,816.270479
