#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2017-02-05_2103.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,908.017103,611.085102,50.585205
EQ_2017-02-05_2110.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,895.85719,615.177894,61.319664
EQ_2017-02-05_2118.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,881.282708,619.941857,76.89403
EQ_2017-02-05_2125.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,869.117726,623.985692,90.319639
EQ_2017-02-05_2132.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,858.250445,627.640488,102.711665
EQ_2017-02-05_2140.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,845.104566,631.917946,120.267191
EQ_2017-02-05_2147.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,833.960403,635.611863,135.099316
EQ_2017-02-05_2154.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,821.049828,639.776355,154.187307
EQ_2017-02-05_2162.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,807.315827,644.139634,175.784445
EQ_2017-02-05_2169.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,795.023921,648.083568,195.074008
EQ_2017-02-05_2176.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,783.045624,651.921136,214.189473
EQ_2017-02-05_2184.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,770.495801,655.889988,234.941129
EQ_2017-02-05_2191.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,757.362626,659.98931,257.328537
EQ_2017-02-05_2199.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,744.054663,664.108274,280.42081
EQ_2017-02-05_2206.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,731.470082,668.013532,302.176254
EQ_2017-02-05_2213.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,718.694279,671.944606,324.56392
EQ_2017-02-05_2221.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,707.913463,675.344674,342.666435
EQ_2017-02-05_2228.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,694.890147,679.294695,365.919692
EQ_2017-02-05_2235.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,683.134042,682.903557,386.451026
EQ_2017-02-05_2243.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,670.54275,686.699757,408.958979
EQ_2017-02-05_2250.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,657.578652,690.564945,432.388638
EQ_2017-02-05_2257.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,645.763143,694.125921,453.305895
EQ_2017-02-05_2265.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,634.202829,697.60563,473.706662
EQ_2017-02-05_2272.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,620.619792,701.551218,498.703672
EQ_2017-02-05_2279.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,606.336107,705.634763,525.311064
EQ_2017-02-05_2287.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,595.110684,708.971707,545.072029
EQ_2017-02-05_2294.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,583.538245,712.371673,565.640132
EQ_2017-02-05_2301.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,571.313764,715.903787,587.688353
EQ_2017-02-05_2309.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,559.830261,719.244481,608.093263
EQ_2017-02-05_2316.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,545.930708,723.115187,633.906013
EQ_2017-02-05_2324.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,533.113574,726.714637,657.29561
EQ_2017-02-05_2331.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,518.969519,730.584373,683.634848
EQ_2017-02-05_2338.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,508.861339,733.537335,700.987364
EQ_2017-02-05_2346.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,495.640398,737.156147,725.254314
EQ_2017-02-05_2353.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,484.018956,740.403429,745.96322
EQ_2017-02-05_2360.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,470.95576,743.939374,769.854153
EQ_2017-02-05_2368.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,459.254294,747.161676,790.72007
EQ_2017-02-05_2375.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,445.244257,750.848288,816.657987
EQ_2017-02-05_2382.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,435.252977,753.669822,833.73532
EQ_2017-02-05_2390.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,421.874229,757.176183,858.240327
EQ_2017-02-05_2397.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,409.512882,760.447209,880.49007
EQ_2017-02-05_2404.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,396.119775,763.901608,904.972998
EQ_2017-02-05_2412.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,385.845944,766.703494,922.629609
EQ_2017-02-05_2419.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,371.814567,770.236386,948.445113
EQ_2017-02-05_2426.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,359.305056,773.437324,970.92286
EQ_2017-02-05_2434.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,347.836077,776.408996,991.124568
EQ_2017-02-05_2441.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,334.578302,779.702475,1015.170086
EQ_2017-02-05_2449.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,324.648115,782.329351,1032.015638
EQ_2017-02-05_2456.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,309.74569,785.879931,1059.539615
EQ_2017-02-05_2463.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,298.826593,788.645776,1078.473714
EQ_2017-02-05_2471.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,286.128164,791.715709,1101.201289
EQ_2017-02-05_2478.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,272.385533,794.942759,1126.127168
EQ_2017-02-05_2485.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,261.708874,797.577634,1144.483367
EQ_2017-02-05_2493.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,248.076602,800.712582,1169.106696
EQ_2017-02-05_2500.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,237.238493,803.312929,1187.766165
EQ_2017-02-05_2507.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,225.484265,806.039218,1208.35009
EQ_2017-02-05_2515.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,213.459114,808.774043,1229.481909
EQ_2017-02-05_2522.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,200.393218,811.642554,1252.779109
EQ_2017-02-05_2529.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,187.357785,814.448615,1275.979728
EQ_2017-02-05_2537.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,175.94002,816.936952,1295.750382
EQ_2017-02-05_2544.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,163.441509,819.538371,1317.765294
EQ_2017-02-05_2551.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,153.341536,821.690924,1334.746449
EQ_2017-02-05_2559.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,139.340134,824.391701,1359.837138
EQ_2017-02-05_2566.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,129.607257,826.346426,1376.021058
EQ_2017-02-05_2574.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,118.13969,828.476598,1395.794627
EQ_2017-02-05_2581.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,105.652432,830.632896,1417.659487
EQ_2017-02-05_2588.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,94.659852,832.455198,1436.406234
EQ_2017-02-05_2596.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,83.089662,834.196008,1456.325946
EQ_2017-02-05_2603.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,71.120775,835.772013,1477.044979
EQ_2017-02-05_2610.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,62.2307,836.800059,1491.423367
EQ_2017-02-05_2618.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,51.044493,837.736715,1510.507628
EQ_2017-02-05_2625.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,40.505125,838.194307,1528.253566
EQ_2017-02-05_2632.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,31.145836,838.078677,1543.577378
EQ_2017-02-05_2640.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,23.745314,837.377081,1554.908403
EQ_2017-02-05_2647.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,14.237941,835.278134,1570.547996
EQ_2017-02-05_2654.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,7.846825,832.06427,1579.852214
EQ_2017-02-05_2662.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,3.19783,827.037499,1585.647176
EQ_2017-02-05_2669.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.996558,821.157543,1586.497129
EQ_2017-02-05_2676.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.041614,811.633712,1584.864799
EQ_2017-02-05_2684.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.000006,802.367691,1581.36164
EQ_2017-02-05_2691.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,791.018287,1577.754745
EQ_2017-02-05_2699.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,787.368322,1574.123383
EQ_2017-02-05_2706.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,785.83448,1570.502866
EQ_2017-02-05_2713.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,784.253669,1566.8941
EQ_2017-02-05_2721.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,782.645387,1563.297045
EQ_2017-02-05_2728.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,781.031221,1559.711645
EQ_2017-02-05_2735.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,779.410996,1556.137856
EQ_2017-02-05_2743.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,777.782129,1552.575634
EQ_2017-02-05_2750.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,776.155038,1549.024923
