#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2017-02-05_2199.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,745.101952,663.825817,278.061839
EQ_2017-02-05_2206.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,732.630968,667.704106,299.552071
EQ_2017-02-05_2213.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,720.095803,671.576219,321.391950
EQ_2017-02-05_2221.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,707.727379,675.383040,343.033312
EQ_2017-02-05_2228.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,695.128691,679.225910,365.334263
EQ_2017-02-05_2235.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,682.696988,683.003976,387.383158
EQ_2017-02-05_2243.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,670.211368,686.773167,409.654332
EQ_2017-02-05_2250.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,657.754344,690.513005,431.945025
EQ_2017-02-05_2257.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,645.458925,694.191204,453.942159
EQ_2017-02-05_2265.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,632.857442,697.921719,476.685117
EQ_2017-02-05_2272.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,620.407234,701.593342,499.133818
EQ_2017-02-05_2279.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,607.836830,705.271221,521.890227
EQ_2017-02-05_2287.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,595.486551,708.874828,544.180877
EQ_2017-02-05_2294.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,583.164381,712.450220,566.430922
EQ_2017-02-05_2301.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,570.583277,716.063668,589.277894
EQ_2017-02-05_2309.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,558.013682,719.651774,612.108950
EQ_2017-02-05_2316.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,545.736503,723.151098,634.291608
EQ_2017-02-05_2324.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,533.277293,726.669643,656.883445
EQ_2017-02-05_2331.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,520.925291,730.142085,679.234399
EQ_2017-02-05_2338.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,508.409294,733.628685,701.945333
EQ_2017-02-05_2346.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,495.919925,737.086704,724.588704
EQ_2017-02-05_2353.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,483.542634,740.497713,746.973101
EQ_2017-02-05_2360.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,470.926216,743.937638,769.873211
EQ_2017-02-05_2368.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,458.646677,747.282446,792.014378
EQ_2017-02-05_2375.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,446.342810,750.609956,814.193918
EQ_2017-02-05_2382.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,433.952910,753.932696,836.545341
EQ_2017-02-05_2390.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,421.237320,757.299411,859.591057
EQ_2017-02-05_2397.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,408.961220,760.551388,881.652466
EQ_2017-02-05_2404.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,396.774910,763.761787,903.497267
EQ_2017-02-05_2412.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,384.334716,766.999361,925.874556
EQ_2017-02-05_2419.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,371.808467,770.229276,948.414444
EQ_2017-02-05_2426.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,359.506544,773.389222,970.442667
EQ_2017-02-05_2434.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,347.137859,776.536659,992.591171
EQ_2017-02-05_2441.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,334.944472,779.623869,1014.336019
EQ_2017-02-05_2449.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,322.536862,782.725605,1036.517670
EQ_2017-02-05_2456.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,310.174931,785.790382,1058.574593
EQ_2017-02-05_2463.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,298.056240,788.780616,1080.083400
EQ_2017-02-05_2471.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,285.703483,791.785399,1102.067423
EQ_2017-02-05_2478.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,273.464397,794.737276,1123.782308
EQ_2017-02-05_2485.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,261.140149,797.672656,1145.651203
EQ_2017-02-05_2493.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,248.945262,800.549852,1167.218113
EQ_2017-02-05_2500.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,236.980748,803.350222,1188.270032
EQ_2017-02-05_2507.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,224.627267,806.181131,1210.119759
EQ_2017-02-05_2515.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,212.390881,808.949463,1231.694213
EQ_2017-02-05_2522.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,200.484255,811.616842,1252.546953
EQ_2017-02-05_2529.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,188.468621,814.255459,1273.603977
EQ_2017-02-05_2537.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,176.266529,816.871500,1295.026753
EQ_2017-02-05_2544.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,164.348976,819.381772,1315.827406
EQ_2017-02-05_2551.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,152.605890,821.800375,1336.238845
EQ_2017-02-05_2559.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,140.470762,824.206643,1357.443793
EQ_2017-02-05_2566.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,128.938934,826.436531,1377.368839
EQ_2017-02-05_2574.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,117.226612,828.597940,1397.647089
EQ_2017-02-05_2581.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,105.546266,830.641441,1417.836627
EQ_2017-02-05_2588.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,94.156682,832.512822,1437.403201
EQ_2017-02-05_2596.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,83.044212,834.189627,1456.379793
EQ_2017-02-05_2603.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,71.980901,835.667586,1475.238065
EQ_2017-02-05_2610.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,61.223869,836.870685,1493.451632
EQ_2017-02-05_2618.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,50.754752,837.741981,1511.061495
EQ_2017-02-05_2625.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,40.663229,838.183788,1527.889075
EQ_2017-02-05_2632.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,31.171094,838.066522,1543.486219
EQ_2017-02-05_2640.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,22.519267,837.229406,1557.369341
EQ_2017-02-05_2647.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,14.569639,835.368022,1569.830614
EQ_2017-02-05_2654.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,8.145122,832.225458,1579.204773
EQ_2017-02-05_2662.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,3.447167,827.364153,1585.098176
EQ_2017-02-05_2669.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.771592,820.230664,1586.923924
EQ_2017-02-05_2676.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.036199,811.388685,1584.838154
EQ_2017-02-05_2684.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000001,801.657363,1581.328420
EQ_2017-02-05_2691.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,792.206438,1577.714443
EQ_2017-02-05_2699.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,787.346769,1574.084357
EQ_2017-02-05_2706.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,785.813659,1570.463898
EQ_2017-02-05_2713.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,784.233146,1566.855190
EQ_2017-02-05_2721.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,782.624981,1563.258193
EQ_2017-02-05_2728.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,781.010922,1559.672852
EQ_2017-02-05_2735.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,779.390812,1556.099121
EQ_2017-02-05_2743.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,777.761993,1552.536956
EQ_2017-02-05_2750.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,776.135715,1548.986302
