#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2017-02-05_2515.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,211.958462,809.028349,1232.627156
EQ_2017-02-05_2522.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,201.181559,811.50145,1251.100508
EQ_2017-02-05_2529.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,188.915764,814.184615,1272.685573
EQ_2017-02-05_2537.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,176.597658,816.821249,1294.35343
EQ_2017-02-05_2544.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,163.550487,819.515695,1317.516962
EQ_2017-02-05_2551.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,151.855664,821.924547,1337.823698
EQ_2017-02-05_2559.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,140.895441,824.144994,1356.58047
EQ_2017-02-05_2566.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,128.960281,826.438514,1377.344459
EQ_2017-02-05_2574.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,117.205028,828.604184,1397.712853
EQ_2017-02-05_2581.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,105.660029,830.628014,1417.622707
EQ_2017-02-05_2588.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,94.141212,832.520488,1437.454869
EQ_2017-02-05_2596.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,82.942924,834.209577,1456.607273
EQ_2017-02-05_2603.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,71.894318,835.682681,1475.435697
EQ_2017-02-05_2610.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,61.461841,836.855133,1492.983264
EQ_2017-02-05_2618.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,50.664739,837.750592,1511.266393
EQ_2017-02-05_2625.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,40.96724,838.180014,1527.287668
EQ_2017-02-05_2632.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,31.57423,838.082877,1542.683103
EQ_2017-02-05_2640.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,22.535567,837.239891,1557.35526
EQ_2017-02-05_2647.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,14.137564,835.247664,1570.731744
EQ_2017-02-05_2654.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,7.824907,832.043237,1579.877069
EQ_2017-02-05_2662.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,3.461442,827.396266,1585.087809
EQ_2017-02-05_2669.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.792333,820.321599,1586.901077
EQ_2017-02-05_2676.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.039417,811.519306,1584.851075
EQ_2017-02-05_2684.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0.000002,801.908326,1581.346843
EQ_2017-02-05_2691.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,792.564411,1577.73334
EQ_2017-02-05_2699.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,787.357432,1574.10367
EQ_2017-02-05_2706.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,785.823959,1570.483183
EQ_2017-02-05_2713.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,784.243299,1566.874446
EQ_2017-02-05_2721.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,782.635077,1563.27742
EQ_2017-02-05_2728.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,781.020965,1559.69205
EQ_2017-02-05_2735.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,779.400798,1556.11829
EQ_2017-02-05_2743.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,777.771956,1552.556097
EQ_2017-02-05_2750.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,776.145278,1549.005415
