#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2154.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,627.472261,365.036458,43.282379
EQ_2016-05-05_2162.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,614.624489,366.679299,50.449385
EQ_2016-05-05_2169.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,601.439115,368.333811,58.506790
EQ_2016-05-05_2176.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,588.745251,369.940943,66.289772
EQ_2016-05-05_2184.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,576.015431,371.538975,74.137606
EQ_2016-05-05_2191.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,562.961491,373.146961,82.320180
EQ_2016-05-05_2199.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,550.074980,374.731728,90.312107
EQ_2016-05-05_2206.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,537.837132,376.263864,97.602739
EQ_2016-05-05_2213.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,525.093378,377.817583,105.420879
EQ_2016-05-05_2221.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,511.563070,379.407494,114.091313
EQ_2016-05-05_2228.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,498.792462,380.939775,122.348782
EQ_2016-05-05_2235.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,486.025407,382.461105,131.753797
EQ_2016-05-05_2243.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,472.783736,383.998047,143.437246
EQ_2016-05-05_2250.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,460.100588,385.493159,155.980857
EQ_2016-05-05_2257.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,447.859179,386.955192,169.165200
EQ_2016-05-05_2265.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,434.665441,388.457013,185.089475
EQ_2016-05-05_2272.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,422.002333,389.921507,201.044468
EQ_2016-05-05_2279.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,408.918351,391.396638,218.527607
EQ_2016-05-05_2287.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,395.928532,392.856893,236.457885
EQ_2016-05-05_2294.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,383.112154,394.299349,254.547313
EQ_2016-05-05_2301.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,370.094752,395.741141,273.426145
EQ_2016-05-05_2309.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,357.339832,397.162229,292.111878
EQ_2016-05-05_2316.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,344.332186,398.584723,311.565600
EQ_2016-05-05_2324.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,331.839986,399.977822,330.204745
EQ_2016-05-05_2331.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,318.995988,401.376483,349.731294
EQ_2016-05-05_2338.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,305.962806,402.773578,369.794653
EQ_2016-05-05_2346.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,293.041657,404.158023,389.761202
EQ_2016-05-05_2353.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,280.341257,405.526831,409.387936
EQ_2016-05-05_2360.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,267.331256,406.898256,429.736845
EQ_2016-05-05_2368.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,254.327222,408.261514,450.152635
EQ_2016-05-05_2375.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,241.785134,409.603197,469.693853
EQ_2016-05-05_2382.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,228.519876,410.959331,490.766480
EQ_2016-05-05_2390.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,215.690185,412.295546,511.000101
EQ_2016-05-05_2397.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,203.105160,413.618552,530.777290
EQ_2016-05-05_2404.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,190.018700,414.948511,551.612086
EQ_2016-05-05_2412.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,177.164007,416.265913,572.005703
EQ_2016-05-05_2419.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,164.448894,417.573705,592.142234
EQ_2016-05-05_2426.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,151.610684,418.878420,612.552217
EQ_2016-05-05_2434.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,139.272275,420.165240,631.968022
EQ_2016-05-05_2441.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,126.050478,421.466382,653.193461
EQ_2016-05-05_2449.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,112.950463,422.757673,674.185433
EQ_2016-05-05_2456.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,100.271765,424.031605,694.337163
EQ_2016-05-05_2463.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,87.791256,425.291411,714.100623
EQ_2016-05-05_2471.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,74.598597,426.556281,735.312015
EQ_2016-05-05_2478.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,61.775459,427.795199,755.785938
EQ_2016-05-05_2485.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,49.241579,428.998543,775.685807
EQ_2016-05-05_2493.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,36.678351,430.151794,795.653270
EQ_2016-05-05_2500.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,23.706216,431.210386,816.449200
EQ_2016-05-05_2507.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,11.233892,431.930864,836.249060
EQ_2016-05-05_2515.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,1.392229,430.885840,850.791248
EQ_2016-05-05_2522.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,424.439103,848.445016
EQ_2016-05-05_2529.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,422.148322,843.339236
EQ_2016-05-05_2537.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,419.810682,838.262617
EQ_2016-05-05_2544.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,417.464170,833.215028
EQ_2016-05-05_2551.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,415.111511,828.196341
EQ_2016-05-05_2559.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,412.764161,823.206425
EQ_2016-05-05_2566.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,410.422035,818.245149
EQ_2016-05-05_2574.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,408.087762,813.312383
EQ_2016-05-05_2581.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,405.758874,808.407997
EQ_2016-05-05_2588.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,403.440911,803.531859
EQ_2016-05-05_2596.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,401.134828,798.683838
EQ_2016-05-05_2603.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,398.837083,793.863805
EQ_2016-05-05_2610.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,396.548237,789.071628
EQ_2016-05-05_2618.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,394.273010,784.307177
EQ_2016-05-05_2625.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,392.007486,779.570322
EQ_2016-05-05_2632.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,389.756237,774.860930
EQ_2016-05-05_2640.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,387.510919,770.178876
EQ_2016-05-05_2647.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,385.280309,765.524025
EQ_2016-05-05_2654.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,383.064570,760.896247
EQ_2016-05-05_2662.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,380.855228,756.295417
EQ_2016-05-05_2669.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,378.661000,751.721400
EQ_2016-05-05_2676.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,376.477665,747.174069
EQ_2016-05-05_2684.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,374.305288,742.653295
EQ_2016-05-05_2691.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,372.143924,738.158949
EQ_2016-05-05_2699.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,369.993620,733.690901
EQ_2016-05-05_2706.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,367.858729,729.249020
EQ_2016-05-05_2713.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,365.730627,724.833183
EQ_2016-05-05_2721.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,363.617982,720.443255
EQ_2016-05-05_2728.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,361.516478,716.079112
EQ_2016-05-05_2735.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,359.426117,711.740625
EQ_2016-05-05_2743.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,357.346897,707.427666
EQ_2016-05-05_2750.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,355.283125,703.140106
