#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2301.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,370.212585,395.736131,273.195815
EQ_2016-05-05_2309.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,357.353706,397.161728,292.086098
EQ_2016-05-05_2316.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,344.437576,398.580549,311.356408
EQ_2016-05-05_2324.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,331.628654,399.986145,330.63184
EQ_2016-05-05_2331.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,318.814102,401.383407,350.100602
EQ_2016-05-05_2338.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,305.898956,402.775965,369.925829
EQ_2016-05-05_2346.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,293.062191,404.157376,389.721242
EQ_2016-05-05_2353.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,280.147194,405.533434,409.784509
EQ_2016-05-05_2360.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,267.317113,406.89878,429.767383
EQ_2016-05-05_2368.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,254.441891,408.258007,449.920662
EQ_2016-05-05_2375.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,241.616628,409.608324,470.039079
EQ_2016-05-05_2382.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,228.793224,410.95151,490.210945
EQ_2016-05-05_2390.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,216.042692,412.285805,510.283352
EQ_2016-05-05_2397.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,203.015706,413.62101,530.961208
EQ_2016-05-05_2404.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,190.16205,414.944864,551.321901
EQ_2016-05-05_2412.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,177.350846,416.261296,571.627247
EQ_2016-05-05_2419.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,164.46321,417.573413,592.114786
EQ_2016-05-05_2426.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,151.627198,418.878084,612.520323
EQ_2016-05-05_2434.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,138.761182,420.177255,633.00658
EQ_2016-05-05_2441.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,125.92796,421.469259,653.44338
EQ_2016-05-05_2449.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,113.167056,422.752762,673.748617
EQ_2016-05-05_2456.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,100.322241,424.030492,694.236719
EQ_2016-05-05_2463.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,87.367497,425.301605,714.957962
EQ_2016-05-05_2471.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,74.535162,426.557927,735.441542
EQ_2016-05-05_2478.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,61.745727,427.796065,755.847409
EQ_2016-05-05_2485.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,49.018347,429.005105,776.136455
EQ_2016-05-05_2493.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,36.382632,430.161362,796.248976
EQ_2016-05-05_2500.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,23.766722,431.208503,816.329354
EQ_2016-05-05_2507.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,11.429945,431.927859,835.857725
EQ_2016-05-05_2515.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,1.092451,430.728606,851.393047
EQ_2016-05-05_2522.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,424.439956,848.446554
EQ_2016-05-05_2529.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,422.149137,843.340768
EQ_2016-05-05_2537.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,419.811485,838.264142
EQ_2016-05-05_2544.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,417.464965,833.216548
EQ_2016-05-05_2551.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,415.112301,828.197855
EQ_2016-05-05_2559.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,412.764945,823.207933
EQ_2016-05-05_2566.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,410.422815,818.246652
EQ_2016-05-05_2574.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,408.088536,813.31388
EQ_2016-05-05_2581.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,405.759645,808.409488
EQ_2016-05-05_2588.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,403.441679,803.533344
EQ_2016-05-05_2596.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,401.135592,798.685317
EQ_2016-05-05_2603.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,398.837843,793.865277
EQ_2016-05-05_2610.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,396.548994,789.073095
EQ_2016-05-05_2618.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,394.273763,784.308638
EQ_2016-05-05_2625.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,392.008237,779.571777
EQ_2016-05-05_2632.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,389.756983,774.862379
EQ_2016-05-05_2640.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,387.511663,770.18032
EQ_2016-05-05_2647.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,385.28105,765.525463
EQ_2016-05-05_2654.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,383.065306,760.897679
EQ_2016-05-05_2662.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,380.855962,756.296843
EQ_2016-05-05_2669.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,378.661731,751.722821
EQ_2016-05-05_2676.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,376.478392,747.175485
EQ_2016-05-05_2684.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,374.306012,742.654705
EQ_2016-05-05_2691.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,372.144646,738.160353
EQ_2016-05-05_2699.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,369.994339,733.692299
EQ_2016-05-05_2706.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,367.859444,729.250413
EQ_2016-05-05_2713.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,365.731339,724.834569
EQ_2016-05-05_2721.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,363.618692,720.444636
EQ_2016-05-05_2728.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,361.517185,716.080487
EQ_2016-05-05_2735.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,359.42682,711.741995
EQ_2016-05-05_2743.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,357.347599,707.42903
EQ_2016-05-05_2750.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,355.283806,703.141464
