#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2017-02-05_2221.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,707.774849,675.375513,342.953697
EQ_2017-02-05_2228.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,695.472479,679.143703,364.590418
EQ_2017-02-05_2235.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,682.601783,683.032288,387.623066
EQ_2017-02-05_2243.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,670.441687,686.720686,409.162148
EQ_2017-02-05_2250.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,657.479953,690.584874,432.587927
EQ_2017-02-05_2257.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,645.214916,694.255112,454.516551
EQ_2017-02-05_2265.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,632.789014,697.942770,476.864119
EQ_2017-02-05_2272.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,620.229950,701.640157,499.557852
EQ_2017-02-05_2279.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,607.818378,705.279971,521.957132
EQ_2017-02-05_2287.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,595.335952,708.914645,544.543862
EQ_2017-02-05_2294.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,583.140204,712.460246,566.510092
EQ_2017-02-05_2301.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,570.755066,716.028395,588.918088
EQ_2017-02-05_2309.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,557.947616,719.671292,612.281200
EQ_2017-02-05_2316.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,545.898795,723.118615,633.954018
EQ_2017-02-05_2324.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,533.306347,726.667456,656.843145
EQ_2017-02-05_2331.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,520.816087,730.170783,679.501528
EQ_2017-02-05_2338.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,508.417369,733.631254,701.951510
EQ_2017-02-05_2346.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,495.874214,737.100984,724.714190
EQ_2017-02-05_2353.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,483.861573,740.433174,746.290623
EQ_2017-02-05_2360.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,471.345445,743.852027,768.971070
EQ_2017-02-05_2368.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,458.683655,747.278797,791.956807
EQ_2017-02-05_2375.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,446.314118,750.620293,814.280633
EQ_2017-02-05_2382.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,433.811065,753.966485,836.880418
EQ_2017-02-05_2390.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,421.404523,757.269242,859.247994
EQ_2017-02-05_2397.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,409.064157,760.534658,881.450632
EQ_2017-02-05_2404.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,396.777476,763.765362,903.515231
EQ_2017-02-05_2412.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,384.315084,767.007687,925.940187
EQ_2017-02-05_2419.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,371.876156,770.220311,948.290057
EQ_2017-02-05_2426.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,359.509225,773.392864,970.459957
EQ_2017-02-05_2434.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,347.481649,776.473832,991.870695
EQ_2017-02-05_2441.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,334.877415,779.641084,1014.503457
EQ_2017-02-05_2449.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,323.105399,782.621753,1035.315502
EQ_2017-02-05_2456.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,310.218764,785.786408,1058.502973
EQ_2017-02-05_2463.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,298.149325,788.767685,1079.906119
EQ_2017-02-05_2471.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,285.911315,791.750904,1101.645761
EQ_2017-02-05_2478.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,273.473085,794.740025,1123.786071
EQ_2017-02-05_2485.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,261.478223,797.615889,1144.953533
EQ_2017-02-05_2493.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,248.979150,800.548032,1167.168405
EQ_2017-02-05_2500.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,237.127576,803.328785,1187.980739
EQ_2017-02-05_2507.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,224.354816,806.233073,1210.717919
EQ_2017-02-05_2515.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,212.798566,808.883834,1230.855751
EQ_2017-02-05_2522.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,200.364150,811.641236,1252.822049
EQ_2017-02-05_2529.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,188.105123,814.320886,1274.389167
EQ_2017-02-05_2537.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,176.253306,816.878741,1295.075779
EQ_2017-02-05_2544.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,164.398931,819.378009,1315.744774
EQ_2017-02-05_2551.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,152.444167,821.830189,1336.598080
EQ_2017-02-05_2559.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,140.467433,824.211138,1357.472642
EQ_2017-02-05_2566.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,128.958114,826.438541,1377.350348
EQ_2017-02-05_2574.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,117.121640,828.618473,1397.885726
EQ_2017-02-05_2581.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,105.135155,830.703933,1418.707646
EQ_2017-02-05_2588.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,94.422165,832.483574,1436.876408
EQ_2017-02-05_2596.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,83.076442,834.191065,1456.334493
EQ_2017-02-05_2603.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,72.044100,835.666996,1475.128923
EQ_2017-02-05_2610.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,61.314222,836.867660,1493.287437
EQ_2017-02-05_2618.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,50.662211,837.753424,1511.271918
EQ_2017-02-05_2625.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,40.753718,838.188499,1527.724607
EQ_2017-02-05_2632.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,31.006587,838.066796,1543.843052
EQ_2017-02-05_2640.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,22.794955,837.270854,1556.827174
EQ_2017-02-05_2647.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,14.905689,835.472555,1569.165160
EQ_2017-02-05_2654.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,8.144459,832.234052,1579.226457
EQ_2017-02-05_2662.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,3.411605,827.326728,1585.191114
EQ_2017-02-05_2669.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.765578,820.210572,1586.957011
EQ_2017-02-05_2676.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.032596,811.211793,1584.868195
EQ_2017-02-05_2684.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000001,801.701618,1581.348611
EQ_2017-02-05_2691.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,792.119083,1577.734935
EQ_2017-02-05_2699.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,787.357994,1574.104702
EQ_2017-02-05_2706.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,785.824505,1570.484213
EQ_2017-02-05_2713.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,784.243838,1566.875475
EQ_2017-02-05_2721.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,782.635613,1563.278447
EQ_2017-02-05_2728.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,781.021498,1559.693076
EQ_2017-02-05_2735.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,779.401329,1556.119314
EQ_2017-02-05_2743.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,777.772485,1552.557120
EQ_2017-02-05_2750.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,776.145789,1549.006436
