#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2346.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,294.148139,404.120511,387.548468
EQ_2016-05-05_2353.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,280.737823,405.514784,408.615751
EQ_2016-05-05_2360.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,268.117065,406.873989,428.170811
EQ_2016-05-05_2368.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,255.459666,408.227285,447.878908
EQ_2016-05-05_2375.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,241.799391,409.604018,469.698818
EQ_2016-05-05_2382.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,229.132176,410.942847,489.55208
EQ_2016-05-05_2390.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,218.13256,412.227643,506.055487
EQ_2016-05-05_2397.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,203.199323,413.617184,530.618894
EQ_2016-05-05_2404.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,189.951911,414.951364,551.781306
EQ_2016-05-05_2412.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,177.450479,416.259859,571.455936
EQ_2016-05-05_2419.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,162.408745,417.623189,596.321726
EQ_2016-05-05_2426.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,151.332163,418.886089,613.150528
EQ_2016-05-05_2434.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,139.608315,420.158414,631.318732
EQ_2016-05-05_2441.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,126.171464,421.464702,652.980606
EQ_2016-05-05_2449.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,110.379686,422.815432,679.420482
EQ_2016-05-05_2456.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,100.452936,424.028575,694.002854
EQ_2016-05-05_2463.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,85.366178,425.349022,719.028978
EQ_2016-05-05_2471.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,71.752869,426.625778,741.081885
EQ_2016-05-05_2478.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,61.091735,427.814718,757.194553
EQ_2016-05-05_2485.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,50.979632,428.949213,772.22025
EQ_2016-05-05_2493.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,37.436275,430.129684,794.161566
EQ_2016-05-05_2500.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,22.894597,431.240571,818.108622
EQ_2016-05-05_2507.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,10.03911,431.953011,838.674002
EQ_2016-05-05_2515.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,2.333942,431.22985,848.936251
EQ_2016-05-05_2522.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,424.456069,848.475584
EQ_2016-05-05_2529.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,422.164523,843.369686
EQ_2016-05-05_2537.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,419.826658,838.292949
EQ_2016-05-05_2544.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,417.479971,833.245242
EQ_2016-05-05_2551.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,415.127205,828.226438
EQ_2016-05-05_2559.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,412.779751,823.236405
EQ_2016-05-05_2566.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,410.437537,818.275013
EQ_2016-05-05_2574.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,408.103166,813.34213
EQ_2016-05-05_2581.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,405.774207,808.437627
EQ_2016-05-05_2588.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,403.456177,803.561373
EQ_2016-05-05_2596.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,401.150012,798.713236
EQ_2016-05-05_2603.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,398.852189,793.893086
EQ_2016-05-05_2610.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,396.563285,789.100795
EQ_2016-05-05_2618.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,394.287985,784.336228
EQ_2016-05-05_2625.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,392.022407,779.599257
EQ_2016-05-05_2632.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,389.771069,774.88975
EQ_2016-05-05_2640.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,387.525701,770.207582
EQ_2016-05-05_2647.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,385.29504,765.552616
EQ_2016-05-05_2654.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,383.079215,760.924724
EQ_2016-05-05_2662.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,380.869826,756.32378
EQ_2016-05-05_2669.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,378.675533,751.749649
EQ_2016-05-05_2676.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,376.492133,747.202205
EQ_2016-05-05_2684.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,374.319692,742.681318
EQ_2016-05-05_2691.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,372.158265,738.186858
EQ_2016-05-05_2699.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,370.007916,733.718698
EQ_2016-05-05_2706.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,367.872944,729.276704
EQ_2016-05-05_2713.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,365.744799,724.860754
EQ_2016-05-05_2721.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,363.632093,720.470715
EQ_2016-05-05_2728.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,361.530528,716.10646
EQ_2016-05-05_2735.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,359.440106,711.767861
EQ_2016-05-05_2743.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,357.360846,707.454791
EQ_2016-05-05_2750.0,FALSE,EquityVolatility/TSLA/0/3M/2000,0,,0,EUR,0,355.29667,703.16712
