#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2191.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,563.121421,373.136672,82.153422
EQ_2016-05-05_2199.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,550.218057,374.722780,90.163542
EQ_2016-05-05_2206.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,537.332170,376.296013,98.143312
EQ_2016-05-05_2213.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,524.658667,377.844627,105.886106
EQ_2016-05-05_2221.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,511.827121,379.391958,113.812345
EQ_2016-05-05_2228.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,498.736827,380.943290,122.416353
EQ_2016-05-05_2235.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,486.248538,382.448695,131.472708
EQ_2016-05-05_2243.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,473.024143,383.985049,143.096916
EQ_2016-05-05_2250.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,460.340457,385.480541,155.609839
EQ_2016-05-05_2257.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,447.322966,386.983439,170.066999
EQ_2016-05-05_2265.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,434.492493,388.466017,185.398632
EQ_2016-05-05_2272.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,421.544871,389.944234,201.884616
EQ_2016-05-05_2279.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,408.860476,391.399630,218.641075
EQ_2016-05-05_2287.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,395.943354,392.856437,236.434315
EQ_2016-05-05_2294.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,382.958824,394.306420,254.850643
EQ_2016-05-05_2301.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,370.186499,395.737394,273.250211
EQ_2016-05-05_2309.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,357.449194,397.157868,291.899268
EQ_2016-05-05_2316.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,344.567644,398.575425,311.099005
EQ_2016-05-05_2324.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,331.657729,399.985136,330.576289
EQ_2016-05-05_2331.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,318.908356,401.379981,349.913092
EQ_2016-05-05_2338.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,305.726664,402.782325,370.277972
EQ_2016-05-05_2346.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,293.140772,404.154744,389.564530
EQ_2016-05-05_2353.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,280.104121,405.534995,409.875040
EQ_2016-05-05_2360.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,267.225482,406.901856,429.956887
EQ_2016-05-05_2368.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,254.337787,408.261356,450.135685
EQ_2016-05-05_2375.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,241.664069,409.607004,469.945212
EQ_2016-05-05_2382.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,228.798361,410.951463,490.203299
EQ_2016-05-05_2390.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,215.859980,412.290991,510.658548
EQ_2016-05-05_2397.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,203.053308,413.620099,530.887400
EQ_2016-05-05_2404.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,190.103515,414.946473,551.443856
EQ_2016-05-05_2412.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,177.215996,416.264764,571.904360
EQ_2016-05-05_2419.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,164.373820,417.575676,592.299240
EQ_2016-05-05_2426.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,151.576434,418.879378,612.626148
EQ_2016-05-05_2434.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,138.713817,420.178448,633.105389
EQ_2016-05-05_2441.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,126.232344,421.462327,652.829217
EQ_2016-05-05_2449.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,113.041402,422.755742,674.005659
EQ_2016-05-05_2456.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,100.264233,424.031938,694.356676
EQ_2016-05-05_2463.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,87.474586,425.299161,714.744370
EQ_2016-05-05_2471.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,74.528441,426.558208,735.457744
EQ_2016-05-05_2478.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,61.863282,427.793071,755.613255
EQ_2016-05-05_2485.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,49.023381,429.005109,776.128947
EQ_2016-05-05_2493.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,36.263978,430.165333,796.489965
EQ_2016-05-05_2500.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,23.813052,431.207194,816.238983
EQ_2016-05-05_2507.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,11.478092,431.927426,835.763816
EQ_2016-05-05_2515.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,1.085450,430.725191,851.409630
EQ_2016-05-05_2522.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,424.441375,848.449108
EQ_2016-05-05_2529.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,422.150491,843.343313
EQ_2016-05-05_2537.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,419.812821,838.266677
EQ_2016-05-05_2544.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,417.466286,833.219072
EQ_2016-05-05_2551.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,415.113612,828.200370
EQ_2016-05-05_2559.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,412.766248,823.210438
EQ_2016-05-05_2566.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,410.424110,818.249147
EQ_2016-05-05_2574.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,408.089824,813.316365
EQ_2016-05-05_2581.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,405.760927,808.411964
EQ_2016-05-05_2588.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,403.442955,803.535810
EQ_2016-05-05_2596.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,401.136861,798.687773
EQ_2016-05-05_2603.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,398.839105,793.867724
EQ_2016-05-05_2610.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,396.550252,789.075533
EQ_2016-05-05_2618.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,394.275015,784.311066
EQ_2016-05-05_2625.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,392.009484,779.574195
EQ_2016-05-05_2632.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,389.758223,774.864788
EQ_2016-05-05_2640.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,387.512898,770.182718
EQ_2016-05-05_2647.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,385.282281,765.527852
EQ_2016-05-05_2654.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,383.066530,760.900059
EQ_2016-05-05_2662.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,380.857182,756.299214
EQ_2016-05-05_2669.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,378.662945,751.725182
EQ_2016-05-05_2676.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,376.479601,747.177836
EQ_2016-05-05_2684.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,374.307216,742.657047
EQ_2016-05-05_2691.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,372.145844,738.162685
EQ_2016-05-05_2699.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,369.995533,733.694622
EQ_2016-05-05_2706.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,367.860632,729.252726
EQ_2016-05-05_2713.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,365.732524,724.836873
EQ_2016-05-05_2721.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,363.619871,720.446931
EQ_2016-05-05_2728.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,361.518359,716.082773
EQ_2016-05-05_2735.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,359.427989,711.744271
EQ_2016-05-05_2743.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,357.348765,707.431297
EQ_2016-05-05_2750.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,355.284938,703.143722
